2018-04-21T15:12:07.971899, 409, 1.65447, 0.375
2018-04-21T15:12:09.594979, 410, 1.33008, 0.5
2018-04-21T15:12:11.257376, 411, 1.88578, 0.3125
2018-04-21T15:12:12.922200, 412, 1.50285, 0.453125
2018-04-21T15:12:14.760712, 413, 1.91929, 0.46875
2018-04-21T15:12:16.378734, 414, 1.98271, 0.40625
2018-04-21T15:12:17.995035, 415, 1.61118, 0.484375
2018-04-21T15:12:19.867468, 416, 1.88911, 0.359375
2018-04-21T15:12:21.569436, 417, 1.75308, 0.40625
2018-04-21T15:12:23.204820, 418, 1.77108, 0.390625
2018-04-21T15:12:24.965335, 419, 1.48083, 0.34375
2018-04-21T15:12:26.600790, 420, 2.04903, 0.421875
2018-04-21T15:12:28.231520, 421, 1.90049, 0.3125
2018-04-21T15:12:29.923743, 422, 1.82309, 0.390625
2018-04-21T15:12:31.564985, 423, 1.82075, 0.390625
2018-04-21T15:12:33.223009, 424, 1.57831, 0.34375
2018-04-21T15:12:35.105240, 425, 1.53858, 0.375
2018-04-21T15:12:36.733864, 426, 1.38864, 0.453125
2018-04-21T15:12:38.355342, 427, 1.84696, 0.421875
2018-04-21T15:12:40.104215, 428, 1.68665, 0.453125
2018-04-21T15:12:41.733111, 429, 1.58888, 0.421875
2018-04-21T15:12:43.385546, 430, 1.66736, 0.421875
2018-04-21T15:12:45.077763, 431, 1.53928, 0.4375
2018-04-21T15:12:46.721411, 432, 1.37796, 0.484375
2018-04-21T15:12:48.368994, 433, 1.53771, 0.453125
2018-04-21T15:12:50.020612, 434, 1.55679, 0.453125
2018-04-21T15:12:51.650587, 435, 1.99416, 0.453125
2018-04-21T15:12:53.289935, 436, 1.45944, 0.453125
2018-04-21T15:12:55.043000, 437, 1.70884, 0.328125
2018-04-21T15:12:56.700233, 438, 2.23411, 0.359375
2018-04-21T15:12:58.333998, 439, 1.48785, 0.34375
2018-04-21T15:12:59.972376, 440, 1.38916, 0.4375
2018-04-21T15:13:01.577015, 441, 1.53476, 0.4375
2018-04-21T15:13:03.201694, 442, 1.30403, 0.546875
2018-04-21T15:13:04.902057, 443, 1.57796, 0.421875
2018-04-21T15:13:06.535346, 444, 1.35691, 0.5625
2018-04-21T15:13:08.165576, 445, 1.59023, 0.375
2018-04-21T15:13:09.802242, 446, 1.61657, 0.390625
2018-04-21T15:13:11.430607, 447, 1.43678, 0.453125
2018-04-21T15:13:13.100898, 448, 1.37413, 0.546875
2018-04-21T15:13:14.764370, 449, 1.34433, 0.546875
2018-04-21T15:13:16.403883, 450, 1.64372, 0.390625
2018-04-21T15:13:18.060297, 451, 1.49544, 0.4375
2018-04-21T15:13:19.695353, 452, 1.46071, 0.421875
2018-04-21T15:13:21.334810, 453, 1.58474, 0.4375
